airport,dep_time_blk,recommended_buffer_min,mean_alpha,pct_alpha_below_02,event_count,data_source
SJU,0800-0859,15.1,8.890255021096472,0.608,653,cell
SJU,0900-0959,17.0,9.946994391324926,0.399,338,cell
SJU,1000-1059,17.4,9.88161847867621,0.339,832,cell
SJU,1100-1159,16.8,7.910167239058934,0.323,1279,cell
SJU,1200-1259,21.0,10.199430863759389,0.285,1167,cell
SJU,1300-1359,21.0,10.26078159812161,0.363,2429,cell
SJU,1400-1459,19.0,10.083797551768226,0.385,2296,cell
SJU,1500-1559,17.8,8.496491565076301,0.393,2240,cell
SJU,1600-1659,20.0,9.71813269064677,0.397,1915,cell
SJU,1700-1759,16.8,8.881539364217067,0.463,1698,cell
SJU,1800-1859,20.4,10.85498186155776,0.387,1804,cell
SJU,1900-1959,20.4,9.34779445747812,0.381,885,cell
SJU,2000-2059,21.6,9.79669346531354,0.447,771,cell
SJU,2100-2159,17.6,8.20909663391212,0.523,1201,cell
SJU,2200-2259,15.4,6.031448663011381,0.569,211,cell
SJU,2300-2359,15.2,5.666666666666667,0.368,19,cell
SLC,0001-0559,13.8,6.7266679136745955,0.575,1125,cell
SLC,0600-0659,16.0,7.04562966635338,0.535,1846,cell
SLC,0700-0759,17.6,7.882475555138684,0.469,3907,cell
SLC,0800-0859,19.0,8.965936216344696,0.422,4457,cell
SLC,0900-0959,22.4,11.617291518448418,0.258,6314,cell
SLC,1000-1059,22.8,12.339163315397837,0.239,3073,cell
SLC,1100-1159,28.4,17.615352841269942,0.225,5364,cell
SLC,1200-1259,20.6,11.285012402777415,0.298,1755,cell
SLC,1300-1359,22.2,12.683468811253734,0.251,4998,cell
SLC,1400-1459,23.4,13.569127127772921,0.293,2741,cell
SLC,1500-1559,22.6,12.94279196406033,0.259,6483,cell
SLC,1600-1659,20.6,10.551908978018337,0.319,2618,cell
SLC,1700-1759,22.6,13.392768767299447,0.316,8137,cell
SLC,1800-1859,21.0,10.944762723440729,0.336,1267,cell
SLC,1900-1959,15.2,7.058398849160226,0.446,1021,cell
SLC,2000-2059,22.0,10.988444995608093,0.346,4661,cell
SLC,2100-2159,23.4,10.990745728597602,0.346,3889,cell
SLC,2200-2259,21.8,10.364884726973719,0.394,3294,cell
SLC,2300-2359,18.4,8.06912975546407,0.425,1995,cell
SLN,0600-0659,11.8,6.023041333311474,0.633,221,cell
SLN,0900-0959,2.6,1.3845928380272716,0.78,59,cell
SLN,1000-1059,0.0,60.3,0.9,10,cell
SLN,1100-1159,91.4,46.714,0.8,10,cell
SLN,1800-1859,10.2,8.818228092757243,0.677,3,airport_fallback
SMF,0001-0559,14.0,6.232689847770271,0.585,2277,cell
SMF,0600-0659,15.0,6.127297900002774,0.55,4430,cell
SMF,0700-0759,17.8,7.674697197192918,0.47,2454,cell
SMF,0800-0859,19.8,9.911477341366412,0.307,2236,cell
SMF,0900-0959,19.0,10.372822335243283,0.219,2130,cell
SMF,1000-1059,19.6,10.218906839658748,0.264,2403,cell
SMF,1100-1159,20.2,10.345142569667134,0.212,1892,cell
SMF,1200-1259,18.4,9.700974356267198,0.254,2065,cell
SMF,1300-1359,21.4,12.210134660358644,0.166,1806,cell
SMF,1400-1459,17.6,8.538568866712849,0.276,2290,cell
SMF,1500-1559,19.6,11.08620886427226,0.271,1744,cell
SMF,1600-1659,17.8,9.482152699081983,0.295,1731,cell
SMF,1700-1759,17.6,9.455945957201845,0.33,1636,cell
SMF,1800-1859,17.8,8.347459039034613,0.377,1968,cell
SMF,1900-1959,15.2,6.852641095614496,0.446,2171,cell
SMF,2000-2059,17.0,7.961805213871374,0.39,1742,cell
SMF,2100-2159,15.0,6.861952075643441,0.458,780,cell
SMF,2200-2259,31.3,13.206415343915344,0.369,84,cell
SMF,2300-2359,14.9,5.827410579935827,0.443,282,cell
SMX,0001-0559,19.6,7.214285714285714,0.357,14,cell
SMX,1400-1459,17.5,7.509134199134199,0.2,10,cell
SMX,1500-1559,18.3,24.426470588235293,0.235,17,cell
SMX,1600-1659,30.4,9.090151341455366,0.273,22,cell
SMX,1800-1859,15.5,6.111864808315618,0.424,33,cell
SMX,2200-2259,2.3,0.9464674758792407,0.824,17,cell
SNA,0600-0659,16.6,7.117532309277396,0.476,2534,cell
SNA,0700-0759,19.7,9.108045415382856,0.455,3089,cell
SNA,0800-0859,19.6,8.736710106906132,0.409,2066,cell
SNA,0900-0959,19.2,11.59159923704782,0.224,1483,cell
SNA,1000-1059,18.2,9.254140571363719,0.29,1409,cell
SNA,1100-1159,18.0,10.2621304471363,0.31,1864,cell
SNA,1200-1259,19.3,16.85002326244755,0.339,1263,cell
SNA,1300-1359,17.8,10.227375575460139,0.362,1563,cell
SNA,1400-1459,19.8,10.654096079753145,0.279,1131,cell
SNA,1500-1559,17.8,11.698650249044599,0.326,1576,cell
SNA,1600-1659,15.0,8.157577290731234,0.416,1525,cell
SNA,1700-1759,14.4,7.179659990258884,0.424,1461,cell
SNA,1800-1859,14.8,7.454500873316076,0.413,1463,cell
SNA,1900-1959,14.8,6.719919878157329,0.5,1591,cell
SNA,2000-2059,12.6,5.447096194682606,0.517,874,cell
SNA,2100-2159,11.5,4.904935717879474,0.543,359,cell
SPI,0600-0659,9.4,3.75,0.667,24,cell
SPI,0700-0759,13.0,6.109399669535947,0.474,1,airport_fallback
SPI,0800-0859,13.0,6.109399669535947,0.474,1,airport_fallback
SPI,0900-0959,13.0,6.109399669535947,0.474,1,airport_fallback
SPI,1000-1059,9.0,5.698924731182795,0.452,31,cell
SPI,1100-1159,10.0,5.504901960784314,0.412,34,cell
SPI,1300-1359,14.4,5.721543436879027,0.275,131,cell
SPI,1400-1459,13.0,6.109399669535947,0.474,2,airport_fallback
SPI,1600-1659,16.2,6.2727272727272725,0.455,11,cell
SPI,1700-1759,13.0,6.109399669535947,0.474,3,airport_fallback
SPI,1800-1859,4.2,3.411476855596469,0.723,119,cell
SPI,2000-2059,13.0,6.109399669535947,0.474,3,airport_fallback
SPN,0900-0959,14.6,6.3465670091497906,0.298,302,cell
SPN,1500-1559,14.5,6.304813278826437,0.303,1,airport_fallback
SPN,2200-2259,14.5,6.304813278826437,0.303,1,airport_fallback
SPS,0001-0559,16.2,4.864655172413793,0.667,24,cell
SPS,0600-0659,21.4,12.634469315453158,0.383,222,cell
SPS,1400-1459,15.0,11.276204640600694,0.463,281,cell
SPS,1500-1559,17.8,11.521164936183636,0.438,3,airport_fallback
SRQ,0001-0559,16.9,12.285714285714286,0.357,28,cell
SRQ,0600-0659,15.6,6.478711657547734,0.558,1121,cell
SRQ,0700-0759,12.6,5.429758584696921,0.611,819,cell
SRQ,0800-0859,13.8,4.7856431350381525,0.578,562,cell
SRQ,0900-0959,14.6,5.464939712465243,0.488,201,cell
SRQ,1000-1059,19.8,13.071474721251283,0.324,685,cell
SRQ,1100-1159,18.8,10.612306019454989,0.326,1388,cell
SRQ,1200-1259,18.6,8.367181272772086,0.353,1184,cell
SRQ,1300-1359,17.2,8.750333331149358,0.367,1077,cell
SRQ,1400-1459,19.2,8.77784342731789,0.35,935,cell
SRQ,1500-1559,17.4,9.31285145940677,0.361,881,cell
SRQ,1600-1659,18.5,8.661846949019617,0.414,989,cell
SRQ,1700-1759,14.6,6.3493280368263765,0.469,957,cell
SRQ,1800-1859,18.4,9.32086259199582,0.458,946,cell
SRQ,1900-1959,14.2,6.998896132358347,0.57,768,cell
SRQ,2000-2059,13.2,5.097876363724506,0.648,301,cell
SRQ,2100-2159,1.4,1.427237139055321,0.803,66,cell
SRQ,2200-2259,4.3,0.6558641975308642,0.75,12,cell
STC,1100-1159,38.5,22.146054604278074,0.092,8,airport_fallback
STC,1200-1259,36.1,19.34090909090909,0.0,22,cell
STC,1300-1359,38.5,22.146054604278074,0.092,8,airport_fallback
STC,1400-1459,38.5,22.146054604278074,0.092,1,airport_fallback
STC,1500-1559,38.5,22.146054604278074,0.092,2,airport_fallback
STC,1700-1759,38.5,22.146054604278074,0.092,1,airport_fallback
STC,1800-1859,38.5,22.146054604278074,0.092,1,airport_fallback
STC,1900-1959,25.8,28.74474982381959,0.0,11,cell
STC,2000-2059,34.2,17.436130817435792,0.186,43,cell
STC,2100-2159,26.4,10.901648795111265,0.143,21,cell
STC,2200-2259,38.5,22.146054604278074,0.092,1,airport_fallback
STL,0001-0559,13.4,5.739754200160273,0.579,2310,cell
STL,0600-0659,15.8,6.558200063944741,0.553,3504,cell
STL,0700-0759,19.6,9.37606443150662,0.37,3612,cell
STL,0800-0859,20.8,11.250693822017677,0.27,2268,cell
STL,0900-0959,24.8,15.04813949048775,0.189,1431,cell
STL,1000-1059,21.8,13.434849241952099,0.164,1770,cell
STL,1100-1159,23.4,13.871162159605207,0.199,1369,cell
STL,1200-1259,24.8,14.547035786596162,0.163,1071,cell
STL,1300-1359,24.2,13.177549240101014,0.218,1781,cell
STL,1400-1459,24.6,13.85124520164735,0.222,1687,cell
STL,1500-1559,23.2,13.33276473407169,0.232,2003,cell
STL,1600-1659,27.4,16.11678699541174,0.269,1691,cell
STL,1700-1759,28.0,14.441492098311064,0.302,2010,cell
STL,1800-1859,23.0,12.027379988222675,0.304,2117,cell
STL,1900-1959,20.8,9.906198179452014,0.392,2259,cell
STL,2000-2059,23.8,10.102421538526485,0.403,1810,cell
STL,2100-2159,28.6,11.563126297279743,0.358,737,cell
STL,2200-2259,36.0,12.285542471206776,0.381,464,cell
STL,2300-2359,27.4,11.909090909090908,0.273,11,cell
STS,0600-0659,14.5,7.137759830530914,0.538,249,cell
STS,0700-0759,21.8,10.208289458289459,0.389,370,cell
STS,0800-0859,18.6,11.3,0.5,30,cell
STS,0900-0959,12.1,6.6236755416452295,0.633,98,cell
STS,1000-1059,12.9,6.668477390617716,0.577,234,cell
STS,1100-1159,14.6,6.041874701646784,0.498,261,cell
STS,1200-1259,16.6,8.135022875726932,0.48,254,cell
STS,1300-1359,14.2,5.820545675906714,0.513,156,cell
STS,1400-1459,15.1,6.663617239759319,0.499,469,cell
STS,1500-1559,8.4,4.370948932926567,0.544,182,cell
STS,1600-1659,11.2,4.686192244789641,0.468,355,cell
STS,1700-1759,13.0,6.003604053668284,0.602,113,cell
STS,1800-1859,12.6,4.702152788184466,0.581,248,cell
STS,1900-1959,11.0,6.008082230965914,0.61,269,cell
STS,2000-2059,20.6,8.509644776738096,0.446,101,cell
STT,0900-0959,19.6,16.761904761904763,0.238,21,cell
STT,1000-1059,11.4,3.739071038251366,0.582,122,cell
STT,1100-1159,16.1,7.03232933540162,0.446,395,cell
STT,1200-1259,17.4,7.073315121526453,0.449,234,cell
STT,1300-1359,20.1,10.937198498803296,0.4,854,cell
STT,1400-1459,17.4,7.530736245375272,0.509,632,cell
STT,1500-1559,9.5,3.8273544502338246,0.62,498,cell
STT,1600-1659,12.6,4.979375998108784,0.58,880,cell
STT,1700-1759,9.2,3.138074358301631,0.653,297,cell
STT,1800-1859,16.5,6.463636363636364,0.494,77,cell
STX,1000-1059,4.4,1.2,0.6,10,cell
STX,1200-1259,8.2,3.548517520215633,0.491,53,cell
STX,1300-1359,13.0,4.35016311130201,0.372,86,cell
STX,1400-1459,12.7,7.215868995111909,0.5,162,cell
STX,1500-1559,17.2,7.20638668577271,0.415,265,cell
STX,1600-1659,14.1,6.515492855187751,0.545,330,cell
STX,1700-1759,10.8,4.853772646994415,0.654,156,cell
STX,1800-1859,0.0,0.1917989417989418,0.929,42,cell
SUN,0700-0759,18.2,8.815809623050855,0.338,526,cell
SUN,0800-0859,15.7,5.888888888888889,0.521,144,cell
SUN,1000-1059,18.4,10.600364846758332,0.403,9,airport_fallback
SUN,1200-1259,16.4,10.739250458902509,0.484,372,cell
SUN,1300-1359,24.1,10.235115065647468,0.287,115,cell
SUN,1400-1459,25.0,18.10208386205528,0.359,359,cell
SUN,1500-1559,12.8,7.612430897953086,0.447,291,cell
SUN,1600-1659,18.8,8.265988372093023,0.419,86,cell
SUN,1700-1759,18.4,10.600364846758332,0.403,1,airport_fallback
SUN,1800-1859,18.4,10.600364846758332,0.403,4,airport_fallback
SUX,0700-0759,15.9,5.042443064182195,0.551,69,cell
SUX,1000-1059,4.2,1.6376109765940272,0.723,177,cell
SUX,1500-1559,14.4,7.818598141068984,0.375,80,cell
SUX,1700-1759,8.6,8.064107827038862,0.603,58,cell
SUX,1800-1859,39.8,16.87008852777103,0.41,156,cell
SWF,0900-0959,18.0,9.26358043279594,0.389,5,airport_fallback
SWF,1000-1059,17.2,7.608108108108108,0.459,37,cell
SWF,1100-1159,18.0,9.532831282555955,0.357,115,cell
SWF,1200-1259,17.0,8.844155844155845,0.091,11,cell
SWF,1300-1359,30.0,14.90759700794764,0.4,10,cell
SWF,1400-1459,24.1,14.024917721423279,0.36,25,cell
SWF,1500-1559,18.0,9.26358043279594,0.389,1,airport_fallback
SWF,1600-1659,18.0,9.26358043279594,0.389,2,airport_fallback
SWF,1700-1759,24.0,14.993530061227565,0.393,56,cell
SWF,1800-1859,15.8,8.14256419308639,0.396,101,cell
SWF,1900-1959,23.2,8.54538979038845,0.383,81,cell
SWF,2000-2059,14.0,4.4792870714760165,0.479,48,cell
SWF,2100-2159,18.0,9.26358043279594,0.389,1,airport_fallback
SWO,0001-0559,17.6,11.516826923076923,0.346,52,cell
SWO,0600-0659,13.8,5.646227840824804,0.621,214,cell
SWO,1400-1459,18.3,9.595215354198187,0.388,289,cell
SYR,0001-0559,15.8,7.883151057476966,0.57,646,cell
SYR,0600-0659,17.9,7.627731120966071,0.528,1679,cell
SYR,0700-0759,16.2,6.740801257612909,0.562,466,cell
SYR,0800-0859,13.1,5.492806409650521,0.608,434,cell
SYR,0900-0959,27.0,15.932905613225682,0.137,102,cell
SYR,1000-1059,18.7,10.124747277789721,0.341,334,cell
SYR,1100-1159,19.6,11.525222761955547,0.256,710,cell
SYR,1200-1259,19.4,7.818027149414648,0.397,911,cell
SYR,1300-1359,18.9,9.878401816703768,0.246,289,cell
SYR,1400-1459,17.0,6.916170381236629,0.404,225,cell
SYR,1500-1559,19.3,10.365885978631077,0.308,78,cell
SYR,1600-1659,15.6,7.949517391568278,0.383,399,cell
SYR,1700-1759,14.0,7.540922156608125,0.443,810,cell
SYR,1800-1859,10.0,5.506382960415045,0.553,416,cell
SYR,1900-1959,16.3,7.110796555085081,0.478,184,cell
SYR,2000-2059,9.7,3.6453582112767138,0.616,255,cell
SYR,2100-2159,10.2,2.8369747899159665,0.6,35,cell
SYR,2200-2259,8.6,2.898493578718037,0.632,19,cell
TLH,0001-0559,13.2,6.978858210245642,0.542,306,cell
TLH,0600-0659,17.8,8.19101864080439,0.504,504,cell
TLH,0700-0759,15.5,7.613269533886563,0.52,529,cell
TLH,0800-0859,10.8,6.32258064516129,0.548,31,cell
TLH,0900-0959,18.4,12.27007150422691,0.174,259,cell
TLH,1000-1059,10.7,15.14390129878961,0.518,114,cell
TLH,1100-1159,7.9,1.9089635854341735,0.647,34,cell
TLH,1200-1259,10.8,6.017211200586819,0.449,263,cell
TLH,1300-1359,18.4,8.24029456594359,0.4,50,cell
TLH,1400-1459,22.0,12.112668721525065,0.276,366,cell
TLH,1500-1559,10.8,4.360280841606067,0.535,114,cell
TLH,1600-1659,11.2,7.983712715855573,0.107,28,cell
TLH,1700-1759,8.8,6.056528988125635,0.527,241,cell
TLH,1800-1859,13.4,7.78541354318672,0.448,326,cell
TLH,1900-1959,7.5,2.869374676416791,0.652,69,cell
TLH,2000-2059,13.4,5.308063718854245,0.468,250,cell
TOL,0900-0959,16.4,7.004232486263736,0.281,32,cell
TOL,1000-1059,12.3,4.563547771568761,0.295,44,cell
TOL,1100-1159,20.0,9.52865567904753,0.121,33,cell
TOL,1200-1259,13.0,4.724156265169832,0.397,8,airport_fallback
TOL,1400-1459,15.0,5.233605283605284,0.143,21,cell
TOL,1500-1559,4.0,1.5803773345507661,0.609,23,cell
TOL,1600-1659,13.0,4.724156265169832,0.397,5,airport_fallback
TOL,1700-1759,13.0,4.724156265169832,0.397,4,airport_fallback
TOL,1800-1859,19.6,11.135610079575597,0.103,29,cell
TOL,1900-1959,13.5,4.45703933747412,0.391,23,cell
TOL,2000-2059,2.4,0.5584022038567493,0.727,11,cell
TOL,2100-2159,1.2,0.6475418365690931,0.743,74,cell
TPA,0001-0559,12.6,5.314970337759267,0.614,1543,cell
TPA,0600-0659,14.0,6.056660115095992,0.591,4422,cell
TPA,0700-0759,17.0,7.590570760015818,0.546,6004,cell
TPA,0800-0859,16.4,7.954828029795068,0.471,2773,cell
TPA,0900-0959,18.4,9.505229740165838,0.337,2784,cell
TPA,1000-1059,20.2,10.364511975172764,0.252,3707,cell
TPA,1100-1159,20.8,10.66243522788229,0.28,4376,cell
TPA,1200-1259,19.6,10.10398214418795,0.328,3798,cell
TPA,1300-1359,20.8,11.778000764014445,0.274,3162,cell
TPA,1400-1459,23.0,12.423753689198708,0.281,3096,cell
TPA,1500-1559,21.4,11.409521096178539,0.301,3076,cell
TPA,1600-1659,22.0,13.040742462864493,0.306,3515,cell
TPA,1700-1759,21.4,10.878872748795995,0.341,3528,cell
TPA,1800-1859,24.2,12.58668858900657,0.362,4100,cell
TPA,1900-1959,18.6,8.907134745675673,0.471,4655,cell
TPA,2000-2059,14.4,6.222986691076147,0.511,2499,cell
TPA,2100-2159,13.4,6.00398055828726,0.56,1431,cell
TPA,2200-2259,18.0,8.40231079074728,0.49,565,cell
TPA,2300-2359,6.2,6.382352941176471,0.75,16,cell
TRI,0001-0559,14.8,6.904040574870608,0.385,1,airport_fallback
TRI,0600-0659,18.6,10.658272727272726,0.43,100,cell
TRI,0700-0759,8.6,3.8772268981849822,0.593,167,cell
TRI,0800-0859,14.8,6.904040574870608,0.385,4,airport_fallback
TRI,0900-0959,14.8,6.904040574870608,0.385,1,airport_fallback
TRI,1000-1059,10.1,8.33228550295858,0.404,52,cell
TRI,1100-1159,14.8,6.904040574870608,0.385,6,airport_fallback
TRI,1300-1359,15.2,8.024028813995368,0.077,26,cell
TRI,1400-1459,14.8,6.904040574870608,0.385,6,airport_fallback
TRI,1500-1559,11.9,3.027815368928518,0.419,105,cell
TRI,1600-1659,18.8,9.340254212601348,0.209,383,cell
TRI,1700-1759,15.6,4.571392892148576,0.276,29,cell
TRI,1800-1859,14.8,6.904040574870608,0.385,7,airport_fallback
TRI,1900-1959,8.8,5.404643155522489,0.59,105,cell
TRI,2000-2059,14.8,6.904040574870608,0.385,5,airport_fallback
TRI,2100-2159,0.0,0.31705994897959183,0.85,20,cell
TRI,2200-2259,14.8,6.904040574870608,0.385,7,airport_fallback
TTN,0600-0659,15.8,6.465348409412865,0.57,235,cell
TTN,0700-0759,27.4,13.029706790123456,0.407,54,cell
TTN,0800-0859,19.4,7.332075471698114,0.528,53,cell
TTN,0900-0959,18.0,8.62962962962963,0.432,81,cell
TTN,1000-1059,10.8,7.2,0.36,25,cell
TTN,1100-1159,23.3,8.836261228629382,0.362,58,cell
TTN,1200-1259,13.2,5.326007326007327,0.538,39,cell
TTN,1300-1359,17.6,8.088139022615396,0.434,53,cell
TTN,1400-1459,40.5,16.5,0.429,14,cell
TTN,1500-1559,18.8,8.802433068588941,0.507,4,airport_fallback
TTN,1600-1659,19.0,13.047853309481216,0.308,26,cell
TTN,1700-1759,28.3,13.368363883221399,0.518,139,cell
TTN,1800-1859,16.9,11.23679148839436,0.491,55,cell
TTN,1900-1959,0.0,0.7784742101968992,0.905,21,cell
TTN,2000-2059,18.8,8.802433068588941,0.507,1,airport_fallback
TTN,2100-2159,4.3,2.4793799058084773,0.75,28,cell
TUL,0001-0559,14.2,6.579149138097155,0.572,817,cell
TUL,0600-0659,14.6,6.820636239071429,0.551,1584,cell
TUL,0700-0759,16.2,7.359973134852571,0.531,1265,cell
TUL,0800-0859,14.5,5.859739115672619,0.554,680,cell
TUL,0900-0959,14.6,7.409451129189353,0.452,547,cell
TUL,1000-1059,17.0,7.627017586688248,0.351,693,cell
TUL,1100-1159,20.2,10.135476836070946,0.361,687,cell
TUL,1200-1259,17.0,9.363046100763324,0.292,855,cell
TUL,1300-1359,14.9,9.141799483276829,0.353,549,cell
TUL,1400-1459,15.2,7.779142226531843,0.413,482,cell
TUL,1500-1559,18.5,11.1771139707258,0.349,943,cell
TUL,1600-1659,14.7,8.607268898106645,0.345,589,cell
TUL,1700-1759,18.6,12.42739978230619,0.383,820,cell
TUL,1800-1859,13.6,7.481838146999413,0.493,952,cell
TUL,1900-1959,10.8,4.970911143669297,0.566,461,cell
TUL,2000-2059,7.2,3.8466065756861405,0.643,283,cell
TUL,2100-2159,4.7,2.2496825875036315,0.75,88,cell
TUL,2200-2259,12.0,1.777450980392157,0.588,17,cell
TUS,0001-0559,10.8,4.816724958144177,0.629,900,cell
TUS,0600-0659,13.0,5.50323939591862,0.577,1803,cell
TUS,0700-0759,12.2,5.772193591681951,0.579,1574,cell
TUS,0800-0859,15.0,7.336477305019505,0.415,561,cell
TUS,0900-0959,14.0,9.027625824960289,0.419,267,cell
TUS,1000-1059,20.0,10.084416486953481,0.32,571,cell
TUS,1100-1159,16.7,9.176014913196589,0.316,904,cell
TUS,1200-1259,15.2,7.175507324342842,0.422,851,cell
TUS,1300-1359,20.4,10.793147243338403,0.317,679,cell
TUS,1400-1459,20.7,12.693644890817954,0.359,409,cell
TUS,1500-1559,18.6,14.464991427784838,0.406,360,cell
TUS,1600-1659,17.8,12.098358188131327,0.344,680,cell
TUS,1700-1759,14.2,7.348425020594189,0.473,861,cell
TUS,1800-1859,9.7,4.277286355954962,0.607,448,cell
TUS,1900-1959,13.2,6.274516030809975,0.51,255,cell
TUS,2000-2059,6.8,2.1095753848408387,0.646,164,cell
TUS,2100-2159,0.0,0.5074074074074074,0.867,30,cell
TUS,2200-2259,15.0,7.614681714139935,0.475,2,airport_fallback
TVC,0001-0559,6.6,3.5714285714285716,0.714,91,cell
TVC,0600-0659,14.8,7.060480907180502,0.554,493,cell
TVC,0700-0759,13.1,5.942388729414046,0.559,395,cell
TVC,0800-0859,15.4,6.987324937378941,0.449,4,airport_fallback
TVC,0900-0959,12.2,6.022323486276975,0.465,43,cell
TVC,1000-1059,12.8,5.527659263109433,0.435,154,cell
TVC,1100-1159,19.3,9.579256470366957,0.284,324,cell
TVC,1200-1259,21.0,12.745921320216999,0.274,328,cell
TVC,1300-1359,24.1,11.892229986795774,0.234,235,cell
TVC,1400-1459,14.7,5.989495375743419,0.419,589,cell
TVC,1500-1559,18.9,11.005391787139532,0.366,273,cell
TVC,1600-1659,14.0,4.585328265527782,0.445,218,cell
TVC,1700-1759,10.0,3.8492610519989015,0.521,560,cell
TVC,1800-1859,10.6,4.842612114366832,0.519,187,cell
TVC,1900-1959,12.2,5.479992779404951,0.535,101,cell
TVC,2000-2059,14.8,3.4391180012739775,0.551,78,cell
TVC,2100-2159,10.8,2.8754740140822834,0.594,69,cell
TVC,2200-2259,15.4,6.987324937378941,0.449,2,airport_fallback
TWF,0600-0659,17.8,9.505331088664423,0.168,297,cell
TWF,1200-1259,11.8,13.391304347826088,0.478,23,cell
TWF,1300-1359,14.0,5.239583333333333,0.438,96,cell
TWF,1500-1559,10.7,6.260355029585799,0.456,169,cell
TXK,0001-0559,18.6,8.013871635610768,0.478,69,cell
TXK,0600-0659,10.4,4.464285714285714,0.542,203,cell
TXK,1400-1459,11.1,5.316533151007198,0.472,284,cell
TYR,0001-0559,16.8,7.747590702947846,0.411,56,cell
TYR,0600-0659,14.0,10.058847644603459,0.502,215,cell
TYR,1000-1059,14.8,7.271679533599461,0.399,291,cell
TYR,1600-1659,9.4,7.871485605068304,0.407,59,cell
TYR,1700-1759,9.5,5.525113147500848,0.512,84,cell
TYR,1800-1859,10.4,5.40235889136925,0.591,115,cell
TYR,1900-1959,11.0,3.2472527472527473,0.462,26,cell
TYS,0001-0559,13.5,5.762043261880974,0.596,502,cell
TYS,0600-0659,18.8,8.967722559435003,0.586,884,cell
TYS,0700-0759,17.0,6.913715900093381,0.593,946,cell
TYS,0800-0859,12.1,6.60864557742259,0.659,408,cell
TYS,0900-0959,10.3,3.748229563360016,0.618,228,cell
TYS,1000-1059,16.6,8.884905030072357,0.474,610,cell
TYS,1100-1159,19.6,8.848356517049599,0.432,482,cell
TYS,1200-1259,15.6,8.028171026048293,0.392,829,cell
TYS,1300-1359,19.2,9.192394498479901,0.292,565,cell
TYS,1400-1459,14.8,9.014148782911509,0.358,645,cell
TYS,1500-1559,12.2,5.411373109384578,0.472,432,cell
TYS,1600-1659,16.0,8.038226530031462,0.436,940,cell
TYS,1700-1759,16.4,8.718346743519039,0.498,864,cell
TYS,1800-1859,13.7,6.125144725952591,0.485,573,cell
TYS,1900-1959,8.4,6.31490961753063,0.645,496,cell
TYS,2000-2059,8.3,3.4298471871047673,0.673,199,cell
TYS,2100-2159,0.0,1.3024332546842226,0.847,131,cell
TYS,2200-2259,0.0,0.594551282051282,0.875,32,cell
TYS,2300-2359,15.0,7.49381437121991,0.504,2,airport_fallback
USA,0800-0859,15.5,16.114709851551957,0.359,39,cell
USA,0900-0959,10.2,4.185714285714286,0.429,14,cell
USA,1000-1059,15.6,4.975708502024291,0.538,13,cell
USA,1100-1159,17.0,8.020624303233,0.261,23,cell
USA,1200-1259,8.3,18.47829131652661,0.5,14,cell
USA,1300-1359,9.3,4.228224865443117,0.583,1,airport_fallback
USA,1400-1459,8.4,0.893433240271165,0.562,16,cell
USA,1500-1559,9.0,2.6155586708967182,0.538,182,cell
USA,1600-1659,7.5,2.993555967841682,0.545,22,cell
USA,1700-1759,8.2,1.3775757575757577,0.667,15,cell
USA,1800-1859,13.8,5.534692651482988,0.524,21,cell
USA,1900-1959,9.3,4.228224865443117,0.583,5,airport_fallback
USA,2000-2059,9.3,4.228224865443117,0.583,8,airport_fallback
USA,2100-2159,5.5,2.438333540313092,0.72,125,cell
USA,2200-2259,0.0,0.319623657908447,0.891,46,cell
VCT,0001-0559,18.8,11.530172413793103,0.349,232,cell
